,val,pickup_cluster,dropoff_cluster
2198,0.0,48,9
2199,0.22,2,47
2200,0.0,48,28
2201,0.0,3,9
2202,0.225,43,5
2203,0.20833333333333334,38,47
2204,0.10714285714285714,18,44
2205,0.22736842105263158,29,46
2206,0.0,25,41
2207,0.0,34,28
2208,0.11724137931034483,19,35
2209,0.0,33,14
2210,0.23432432432432432,4,39
2211,0.0,5,2
2212,0.21280000000000002,36,12
2213,0.2946478873239437,49,22
2214,0.28,35,9
2215,0.0,42,19
2216,0.18181818181818182,43,11
2217,0.0,20,14
2218,0.0,9,28
2219,0.10714285714285714,33,36
2220,0.0,2,12
2221,0.22083333333333333,29,35
2222,0.2803846153846154,11,10
2223,0.22285714285714286,29,44
2224,0.16666666666666666,22,11
2225,0.0,35,29
2226,0.2288888888888889,32,5
2227,0.125,48,33
2228,0.25142857142857145,22,11
2229,0.07692307692307693,25,12
2230,0.0,42,44
2231,0.0,7,8
2232,0.0,43,23
2233,0.0,32,35
2234,0.0006666666666666666,9,47
2235,0.311864406779661,48,40
2236,0.0,33,39
2237,0.2423529411764706,11,39
2238,0.0,39,28
2239,0.10526315789473684,11,39
2240,0.26666666666666666,0,14
2241,0.23125,29,39
2242,0.0,19,35
2243,0.21032258064516127,6,29
2244,0.0,20,2
2245,0.21444444444444444,43,46
2246,0.2803846153846154,7,10
2247,0.0,35,34
2248,0.32727272727272727,22,11
2249,0.22571428571428573,18,44
2250,0.23555555555555557,39,5
2251,0.25142857142857145,34,23
2252,0.3175,34,38
2253,0.0,7,11
2254,0.14285714285714285,5,5
2255,0.0,43,29
2256,0.22692307692307695,39,29
2257,0.2232258064516129,48,22
2258,0.0,45,35
2259,0.252,8,19
2260,0.0,42,15
2261,0.21405405405405406,24,23
2262,0.2167741935483871,32,9
2263,0.13333333333333333,0,36
2264,0.0,29,21
2265,0.0,3,9
2266,0.2125,47,5
2267,0.0,38,11
2268,0.0,29,29
2269,0.0,36,9
2270,0.0,10,19
2271,0.22,9,23
2272,0.21600000000000003,42,47
2273,0.0,19,28
2274,0.2882352941176471,5,2
2275,0.22,36,28
2276,0.0,45,22
2277,0.0,35,10
2278,0.0,10,44
2279,0.0,39,47
2280,0.0,24,33
2281,0.0,19,2
2282,0.14285714285714285,5,9
2283,0.2577777777777778,2,47
2284,0.21428571428571427,7,11
2285,0.2111111111111111,18,29
2286,0.2168421052631579,7,14
2287,0.13333333333333333,45,28
2288,0.22,43,14
2289,0.21333333333333335,24,28
2290,0.0,7,39
2291,0.21333333333333335,49,17
2292,0.0,0,33
2293,0.2246153846153846,34,22
2294,0.0,34,41
2295,0.21851851851851853,5,48
2296,0.21600000000000003,34,14
2297,0.21925925925925926,0,44
2298,0.0,6,11
2299,0.16129032258064516,9,48
2300,0.16666666666666666,26,5
2301,0.22307692307692306,32,11
2302,0.225,48,39
2303,0.23199999999999998,42,19
2304,0.22941176470588234,2,9
2305,0.0,0,2
2306,0.0,33,9
2307,0.24000000000000002,25,35
2308,0.0,39,35
2309,0.0,47,2
2310,0.22950819672131148,7,26
2311,0.0,33,22
2312,0.0,43,22
2313,0.0,11,11
2314,0.0,48,9
2315,0.21777777777777776,22,11
2316,0.245,7,39
2317,0.10256410256410256,35,28
2318,0.3,2,15
2319,0.0,5,39
2320,0.0,45,41
2321,0.16666666666666666,33,38
2322,0.0,34,5
2323,0.22363636363636363,22,15
2324,0.2157894736842105,39,11
2325,0.15384615384615385,48,5
2326,0.2111111111111111,41,35
2327,0.22133333333333333,33,39
2328,0.21368421052631578,33,0
2329,0.3288888888888889,35,11
2330,0.16666666666666666,18,9
2331,0.3093333333333333,0,14
2332,0.0,34,12
2333,0.0,0,35
2334,0.0,23,21
2335,0.2325,9,14
2336,0.2222222222222222,33,9
2337,0.0,18,46
2338,0.2857142857142857,5,35
2339,0.0,22,12
2340,0.20837209302325582,22,49
2341,0.18622222222222223,22,12
2342,0.0,7,14
2343,0.0,34,15
2344,0.339,43,35
2345,0.21,47,9
2346,0.0,5,25
2347,0.16666666666666666,42,0
2348,0.21280000000000002,35,22
2349,0.09444444444444444,43,41
2350,0.21083333333333332,47,25
2351,0.0,19,2
2352,0.0,14,9
2353,0.225,34,23
2354,0.2875,2,46
2355,0.06666666666666667,11,9
2356,0.0,47,36
2357,0.0,9,35
2358,0.0,47,28
2359,0.25795918367346937,32,35
2360,0.13391304347826088,36,36
2361,0.0,5,33
2362,0.0,25,28
2363,0.0,32,41
2364,0.22442307692307692,33,10
2365,0.0,21,28
2366,0.2594594594594595,42,9
2367,0.0,22,23
2368,0.18181818181818182,38,11
2369,0.0,41,14
2370,0.0,48,14
2371,0.22166666666666668,47,23
2372,0.21485714285714286,0,12
2373,0.0,36,44
2374,0.21666666666666667,38,44
2375,0.0,9,33
2376,0.0,32,47
2377,0.22142857142857145,38,19
2378,0.16666666666666666,33,22
2379,0.0,39,9
2380,0.0,29,9
2381,0.0576271186440678,0,43
2382,0.0,43,46
2383,0.0,2,10
2384,0.0,10,44
2385,0.0,25,38
2386,0.0592,42,20
2387,0.0,34,11
2388,0.0,25,22
2389,0.21515151515151515,25,46
2390,0.0851063829787234,11,26
2391,0.10344827586206896,48,28
2392,0.05,1,1
2393,0.272,33,35
2394,0.0,34,39
2395,0.21777777777777776,29,22
2396,0.0,48,29
2397,0.0,38,10
2398,0.0,19,39
2399,0.22363636363636363,0,15
2400,0.0,39,5
2401,0.245,11,39
2402,0.0,3,11
2403,0.0,19,39
2404,0.0,2,19
2405,0.26129032258064516,43,22
2406,0.16923076923076924,7,5
2407,0.0,11,9
2408,0.0,29,13
2409,0.0,42,19
2410,0.21142857142857144,30,38
2411,0.265,14,11
2412,0.2571428571428572,34,43
2413,0.0,36,9
2414,0.0,41,14
2415,0.20800000000000002,39,12
2416,0.0007692307692307692,7,28
2417,0.0,0,15
2418,0.0,29,5
2419,0.22442307692307692,3,35
2420,0.0,7,36
2421,0.0,30,28
2422,0.0,20,25
2423,0.0,43,46
2424,0.2212121212121212,41,15
2425,0.22000000000000003,9,2
2426,0.3568421052631579,35,35
2427,0.0,34,36
2428,0.22476190476190475,48,35
2429,0.316,43,39
2430,0.125,21,38
2431,0.3981818181818182,8,31
2432,0.2157894736842105,20,14
2433,0.0,23,48
2434,0.0,14,11
2435,0.0,47,33
2436,0.11428571428571428,11,0
2437,0.0,45,5
2438,0.22999999999999998,29,15
2439,0.21523809523809523,7,36
2440,0.22285714285714286,48,39
2441,0.0,34,23
2442,0.2225,19,38
2443,0.0,32,46
2444,0.22403846153846155,35,10
2445,0.18181818181818182,39,35
2446,0.0,43,35
2447,0.0,29,46
2448,0.25942028985507243,49,38
2449,0.0,36,9
2450,0.0,9,29
2451,0.0,22,46
2452,0.24,36,35
2453,0.0,3,33
2454,0.2090909090909091,38,2
2455,0.2803846153846154,23,39
2456,0.0,45,22
2457,0.0,2,28
2458,0.0,2,44
2459,0.24800000000000003,34,2
2460,0.0,22,35
2461,0.2357142857142857,10,9
2462,0.15384615384615385,22,11
2463,0.23076923076923078,29,15
2464,0.16,9,34
2465,0.11923076923076924,34,28
2466,0.272,19,2
2467,0.0,30,9
2468,0.0,32,46
2469,0.0,48,15
2470,0.0,10,9
2471,0.0,34,22
2472,0.18181818181818182,35,9
2473,0.0,25,22
2474,0.0,22,17
2475,0.0,32,47
2476,0.11538461538461539,19,15
2477,0.20842105263157895,48,2
2478,0.0,34,9
2479,0.0,43,14
2480,0.15,2,39
2481,0.21857142857142858,45,11
2482,0.33999999999999997,11,46
2483,0.14285714285714285,7,39
2484,0.0,25,31
2485,0.2168421052631579,9,23
2486,0.0,7,23
2487,0.0,43,28
2488,0.0,25,39
2489,0.0,5,22
2490,0.23213333333333333,48,45
2491,0.2571428571428571,33,38
2492,0.0,47,9
2493,0.21882352941176472,20,22
2494,0.2653846153846154,29,11
2495,0.33,32,46
2496,0.0,38,46
2497,0.28095238095238095,9,33
2498,0.0,16,37
2499,0.30952380952380953,48,12
2500,0.18181818181818182,48,2
2501,0.21818181818181817,1,1
2502,0.29333333333333333,19,28
2503,0.0,19,40
2504,0.265,30,13
2505,0.0,47,2
2506,0.09523809523809523,21,28
2507,0.0,45,28
2508,0.16666666666666666,33,22
2509,0.22142857142857145,0,23
2510,0.08,32,23
2511,0.2246153846153846,19,35
2512,0.0,33,35
2513,0.0,42,11
2514,0.0,35,39
2515,0.0,39,15
2516,0.0,4,25
2517,0.20967741935483872,34,36
2518,0.0,11,47
2519,0.0,36,14
2520,0.19047619047619047,29,19
2521,0.3611111111111111,39,26
2522,0.21052631578947367,5,46
2523,0.09302325581395349,43,12
2524,0.22999999999999998,33,22
2525,0.24333333333333332,45,23
2526,0.18181818181818182,5,23
2527,0.18181818181818182,39,17
2528,0.2232258064516129,36,39
2529,0.0,35,35
2530,0.14285714285714285,42,44
2531,0.0,49,35
2532,0.21405405405405406,25,11
2533,0.0,48,29
2534,0.22285714285714286,25,14
2535,0.0,3,9
2536,0.0,22,29
2537,0.26857142857142857,49,17
2538,0.13636363636363635,39,15
2539,0.0,7,39
2540,0.0,43,11
2541,0.2577777777777778,11,5
2542,0.0,29,0
2543,0.0,25,28
2544,0.21280000000000002,29,14
2545,0.21600000000000003,22,2
2546,0.22916666666666666,21,20
2547,0.24456140350877192,18,26
2548,0.0,22,39
2549,0.29,47,2
2550,0.11764705882352941,19,23
2551,0.17391304347826086,41,22
2552,0.35833333333333334,29,44
2553,0.0,43,35
2554,0.09523809523809523,48,39
2555,0.13333333333333333,19,28
2556,0.21793103448275863,39,13
2557,0.24166666666666667,33,35
2558,0.0,47,9
2559,0.1875,16,47
2560,0.0,0,33
2561,0.0,29,39
2562,0.28,36,36
2563,0.0,5,44
2564,0.0,6,35
2565,0.0,10,29
2566,0.29090909090909095,29,9
2567,0.19999999999999998,45,5
2568,0.0,47,28
2569,0.0,19,5
2570,0.0,7,11
2571,0.0,34,1
2572,0.0,5,0
2573,0.2325,48,44
2574,0.22083333333333333,48,23
2575,0.17391304347826086,47,14
2576,0.0,10,5
2577,0.0,25,33
2578,0.0,19,35
2579,0.37142857142857144,18,44
2580,0.0,20,28
2581,0.0,43,29
2582,0.1111111111111111,22,14
2583,0.0,7,9
2584,0.23125,47,23
2585,0.21428571428571427,43,15
2586,0.0,40,17
2587,0.0,32,46
2588,0.22285714285714286,43,5
2589,0.24166666666666667,41,36
2590,0.21523809523809523,33,46
2591,0.0,38,46
2592,0.22307692307692306,1,1
2593,0.17142857142857143,5,6
2594,0.11428571428571428,32,2
2595,0.2,14,11
2596,0.0,3,9
2597,0.20536082474226805,3,6
2598,0.16,32,39
2599,0.29,22,39
2600,0.0,48,15
2601,0.0,32,11
2602,0.0,5,35
2603,0.26181818181818184,16,41
2604,0.2030769230769231,47,10
2605,0.0,13,34
2606,0.0,47,2
2607,0.35571428571428576,38,5
2608,0.24000000000000002,39,46
2609,0.26941176470588235,48,28
2610,0.0,42,47
2611,0.26666666666666666,45,22
2612,0.0,7,5
2613,0.2872727272727273,34,14
2614,0.0,2,15
2615,0.2090909090909091,22,35
2616,0.2857142857142857,49,39
2617,0.0,7,35
2618,0.22736842105263158,7,44
2619,0.27241379310344827,30,36
2620,0.20852459016393443,48,32
2621,0.0,45,39
2622,0.0,3,32
2623,0.21875,38,5
2624,0.21724137931034482,25,23
2625,0.3090909090909091,45,2
2626,0.0,7,9
2627,0.0,34,15
2628,0.2857142857142857,7,39
2629,0.18181818181818182,33,48
2630,0.17857142857142858,48,46
2631,0.365,43,2
2632,0.0,24,46
2633,0.29714285714285715,34,2
2634,0.0,5,39
2635,0.0,47,28
2636,0.05263157894736842,7,41
2637,0.252,21,38
2638,0.21304347826086958,9,22
2639,0.04878048780487805,43,19
2640,0.0,38,46
2641,0.348,29,9
2642,0.0,29,35
2643,0.12903225806451613,6,28
2644,0.0,22,28
2645,0.264,2,5
2646,0.23676470588235296,49,47
2647,0.0,36,15
2648,0.06666666666666667,45,46
2649,0.2423529411764706,19,39
2650,0.23466666666666666,45,14
2651,0.21875,33,23
2652,0.2833333333333333,38,16
2653,0.0,44,9
2654,0.0,18,15
2655,0.21515151515151515,33,38
2656,0.2882352941176471,25,35
2657,0.0,40,9
2658,0.2423529411764706,42,41
2659,0.1320754716981132,47,0
2660,0.0,7,29
2661,0.0,14,31
2662,0.22777777777777775,33,28
2663,0.23199999999999998,2,19
2664,0.0,7,36
2665,0.22736842105263158,32,19
2666,0.0,38,41
2667,0.0,49,15
2668,0.2217391304347826,45,12
2669,0.22403846153846155,42,10
2670,0.24545454545454548,19,2
2671,0.0,29,47
2672,0.21923076923076923,33,33
2673,0.14285714285714285,9,22
2674,0.0,42,19
2675,0.21818181818181817,22,11
2676,0.22666666666666668,39,9
2677,0.0,48,46
2678,0.25,7,9
2679,0.2288888888888889,2,39
2680,0.19230769230769232,3,9
2681,0.0,5,5
2682,0.23157894736842108,10,11
2683,0.21209302325581394,9,47
2684,0.0,16,43
2685,0.0,8,47
2686,0.0,38,5
2687,0.2681818181818182,41,14
2688,0.0,18,19
2689,0.3190476190476191,39,35
2690,0.0,8,23
2691,0.0,34,36
2692,0.285,0,39
2693,0.0,41,5
2694,0.18666666666666668,25,26
2695,0.0,7,39
2696,0.22260869565217392,21,34
2697,0.1875,39,15
2698,0.09615384615384616,3,46
2699,0.0,11,26
2700,0.22058823529411764,1,1
2701,0.0,32,11
2702,0.0,42,0
2703,0.21106382978723404,24,15
2704,0.0,0,28
2705,0.0,5,5
2706,0.0,14,29
2707,0.2625,9,13
2708,0.0,22,5
2709,0.21636363636363634,29,28
2710,0.0,6,35
2711,0.0,43,5
2712,0.2157894736842105,8,47
2713,0.0,38,5
2714,0.20941176470588235,19,15
2715,0.0,8,41
2716,0.21142857142857144,24,2
2717,0.2125,20,40
2718,0.0,48,0
2719,0.2,26,5
2720,0.0,41,14
2721,0.22380952380952382,43,15
2722,0.0,2,44
2723,0.2288,33,11
2724,0.15789473684210525,48,2
2725,0.37714285714285717,32,47
2726,0.2325,29,23
2727,0.213,32,43
2728,0.23466666666666666,18,11
2729,0.2525,49,35
2730,0.21083333333333332,26,3
2731,0.0,36,14
2732,0.0,21,40
2733,0.14285714285714285,32,46
2734,0.21351351351351353,24,39
2735,0.25,18,31
2736,0.20909090909090908,34,43
2737,0.2733333333333333,33,5
2738,0.17142857142857143,49,17
2739,0.13559322033898305,42,12
2740,0.2857142857142857,36,14
2741,0.0,19,36
2742,0.09615384615384616,3,28
2743,0.21777777777777776,25,2
2744,0.0,30,13
2745,0.21523809523809523,32,46
2746,0.22260869565217392,29,0
2747,0.07692307692307693,19,5
2748,0.0,5,39
2749,0.332,48,15
2750,0.2144,6,47
2751,0.11764705882352941,2,39
2752,0.21666666666666667,39,28
2753,0.26666666666666666,19,14
2754,0.23789473684210524,29,35
2755,0.0,33,2
2756,0.33999999999999997,11,11
2757,0.16,39,41
2758,0.0,24,35
2759,0.0,32,9
2760,0.33,9,28
2761,0.0,33,14
2762,0.0,25,29
2763,0.0,11,46
2764,0.0,33,17
2765,0.0,41,12
2766,0.0,26,46
2767,0.0,3,25
2768,0.0,20,14
2769,0.272,22,46
2770,0.0,16,41
2771,0.2288888888888889,34,15
2772,0.27692307692307694,25,35
2773,0.3774545454545455,4,23
2774,0.24,2,11
2775,0.22307692307692306,42,0
2776,0.0,21,12
2777,0.11764705882352941,45,21
2778,0.0,35,29
2779,0.0,29,17
2780,0.2068421052631579,34,25
2781,0.0,39,39
2782,0.0,5,29
2783,0.23199999999999998,22,46
2784,0.21034482758620687,35,33
2785,0.0,34,35
2786,0.339,39,2
2787,0.2057142857142857,3,3
2788,0.30930232558139537,29,11
2789,0.2222222222222222,43,39
2790,0.36363636363636365,48,9
2791,0.0,5,10
2792,0.13636363636363635,0,33
2793,0.0,45,35
2794,0.22,33,35
2795,0.22272727272727275,25,2
2796,0.33692307692307694,18,44
2797,0.275,36,36
2798,0.2536363636363636,4,22
2799,0.33999999999999997,43,23
2800,0.2222222222222222,39,35
2801,0.08333333333333333,26,39
2802,0.20877192982456141,0,17
2803,0.26545454545454544,2,47
2804,0.29071428571428576,33,13
2805,0.25,19,22
2806,0.2159090909090909,29,2
2807,0.16666666666666666,19,33
2808,0.0,42,44
2809,0.378,10,9
2810,0.0,47,2
2811,0.11199999999999999,42,46
2812,0.0,11,9
2813,0.0,18,47
2814,0.07058823529411765,14,23
2815,0.21875,29,44
2816,0.0,47,2
2817,0.21405405405405406,10,28
2818,0.32181818181818184,41,14
2819,0.0,47,15
2820,0.0,39,9
2821,0.22307692307692306,1,1
2822,0.0,7,29
2823,0.2673684210526316,45,15
2824,0.0392156862745098,14,46
2825,0.0,32,9
2826,0.27241379310344827,10,36
2827,0.2232258064516129,9,9
2828,0.0,41,36
2829,0.0,21,33
2830,0.11538461538461539,34,10
2831,0.332,33,39
2832,0.13999999999999999,11,15
2833,0.18181818181818182,16,41
2834,0.0,18,9
2835,0.0,5,39
2836,0.2423529411764706,36,33
2837,0.22666666666666668,2,5
2838,0.22258064516129034,24,2
2839,0.24375,45,36
2840,0.0,7,35
2841,0.15866666666666665,22,33
2842,0.0,7,5
2843,0.3,29,44
2844,0.0,38,11
2845,0.34444444444444444,41,33
2846,0.0,16,31
2847,0.0,3,19
2848,0.0,32,5
2849,0.339,18,39
2850,0.0,11,25
2851,0.15384615384615385,45,22
2852,0.0,19,29
2853,0.0,36,19
2854,0.22,20,22
2855,0.18181818181818182,22,39
2856,0.21793103448275863,39,33
2857,0.21666666666666667,18,47
2858,0.096,7,19
2859,0.3,10,19
2860,0.0,33,2
2861,0.0,21,38
2862,0.0,19,5
2863,0.0,5,39
2864,0.0,43,10
2865,0.15384615384615385,19,28
2866,0.21666666666666667,6,22
2867,0.15384615384615385,33,2
2868,0.33,29,9
2869,0.0,9,14
2870,0.0,22,39
2871,0.22666666666666668,33,39
2872,0.2,5,22
2873,0.24523076923076922,4,36
2874,0.0,0,9
2875,0.0,22,35
2876,0.3,5,39
2877,0.0,0,2
2878,0.3173333333333333,0,40
2879,0.0,1,1
2880,0.265,36,14
2881,0.29,20,33
2882,0.24727272727272728,43,5
2883,0.0,19,29
2884,0.0,48,35
2885,0.22,32,31
2886,0.0,0,15
2887,0.0,21,17
2888,0.0,18,19
2889,0.0,11,0
2890,0.0,21,2
2891,0.0,47,17
2892,0.0,3,32
2893,0.0,5,39
2894,0.2833333333333333,22,39
2895,0.2246153846153846,11,46
2896,0.22133333333333333,26,47
2897,0.0,18,15
2898,0.25,45,14
2899,0.0,26,39
2900,0.11666666666666665,10,5
2901,0.07692307692307693,42,39
2902,0.22,26,11
2903,0.0,10,41
2904,0.0,7,12
2905,0.22442307692307692,3,9
2906,0.0,10,19
2907,0.26333333333333336,19,15
2908,0.0,4,39
2909,0.0,10,10
2910,0.2246153846153846,0,14
2911,0.0,47,10
2912,0.23333333333333334,30,13
2913,0.24545454545454548,48,15
2914,0.22442307692307692,3,23
2915,0.32727272727272727,36,29
2916,0.21454545454545454,24,33
2917,0.0,41,12
2918,0.0,35,15
2919,0.21600000000000003,10,0
2920,0.26545454545454544,33,2
2921,0.0,48,15
2922,0.0,10,44
2923,0.27,39,46
2924,0.10434782608695652,10,9
2925,0.16666666666666666,18,11
2926,0.225,19,5
2927,0.3145833333333333,5,26
2928,0.21785714285714283,49,48
2929,0.22,39,22
2930,0.21063829787234042,32,33
2931,0.0,34,2
2932,0.20810810810810812,9,5
2933,0.0,29,44
2934,0.28421052631578947,7,5
2935,0.24096774193548387,49,2
2936,0.0,19,39
2937,0.18181818181818182,25,9
2938,0.09523809523809523,26,12
2939,0.21333333333333335,26,39
2940,0.22442307692307692,5,10
2941,0.2,18,44
2942,0.0,25,33
2943,0.0,34,19
2944,0.0,45,23
2945,0.0,47,9
2946,0.0,33,35
2947,0.2,19,14
2948,0.10372093023255814,33,12
2949,0.0,29,11
2950,0.0,19,22
2951,0.2342857142857143,11,46
2952,0.3129032258064516,10,39
2953,0.0,0,6
2954,0.22260869565217392,6,2
2955,0.14814814814814814,2,9
2956,0.0,43,39
2957,0.22,0,28
2958,0.0,25,14
2959,0.2652173913043478,45,35
2960,0.1282051282051282,48,5
2961,0.0,22,23
2962,0.29333333333333333,8,0
2963,0.4,9,36
2964,0.25142857142857145,25,35
2965,0.1388888888888889,0,11
2966,0.09090909090909091,18,5
2967,0.27069767441860465,48,14
2968,0.22142857142857145,36,22
2969,0.2110344827586207,34,46
2970,0.0,34,39
2971,0.23846153846153847,39,23
2972,0.25142857142857145,26,39
2973,0.0,11,15
2974,0.0,22,48
2975,0.24981818181818183,43,38
2976,0.2857142857142857,9,28
2977,0.0,7,39
2978,0.24000000000000002,49,48
2979,0.3433333333333333,43,11
2980,0.22,19,23
2981,0.2168421052631579,29,46
2982,0.0,34,29
2983,0.0,48,39
2984,0.0,43,5
2985,0.215625,0,47
2986,0.23809523809523808,48,2
2987,0.22285714285714286,0,2
2988,0.15625,42,44
2989,0.0,45,11
2990,0.13333333333333333,20,14
2991,0.0,10,42
2992,0.125,34,36
2993,0.24727272727272728,21,40
2994,0.20967741935483872,5,12
2995,0.22571428571428573,24,28
2996,0.24,33,22
2997,0.21061224489795918,9,17
2998,0.0,42,44
2999,0.11764705882352941,29,39
3000,0.0,26,35
3001,0.21106382978723404,25,6
3002,0.23130434782608697,26,5
3003,0.3093333333333333,22,46
3004,0.0,43,35
3005,0.22777777777777775,26,23
3006,0.0,7,31
3007,0.34285714285714286,20,9
3008,0.2833333333333333,7,15
3009,0.2773333333333333,20,22
3010,0.2833333333333333,43,35
3011,0.2864,33,35
3012,0.0,5,39
3013,0.0,32,41
3014,0.0,41,15
3015,0.225,36,22
3016,0.0,24,38
3017,0.2803846153846154,3,22
3018,0.22133333333333333,6,33
3019,0.2131578947368421,9,9
3020,0.23466666666666666,39,22
3021,0.21061224489795918,20,0
3022,0.0,19,36
3023,0.0,26,5
3024,0.16666666666666666,9,23
3025,0.22,39,46
3026,0.21925925925925926,25,38
3027,0.2625,22,46
3028,0.0,11,15
3029,0.15384615384615385,18,15
3030,0.0,29,9
3031,0.2222222222222222,49,23
3032,0.0,10,29
3033,0.0,3,18
3034,0.0,34,12
3035,0.15789473684210525,5,46
3036,0.16666666666666666,6,2
3037,0.32,34,9
3038,0.0,5,28
3039,0.2577777777777778,29,15
3040,0.0,45,15
3041,0.24000000000000002,25,22
3042,0.0,0,23
3043,0.13513513513513514,26,12
3044,0.20914285714285716,29,33
3045,0.3333333333333333,5,35
3046,0.22307692307692306,48,35
3047,0.46153846153846156,45,23
3048,0.0,35,11
3049,0.23529411764705882,35,29
3050,0.26064516129032256,49,6
3051,0.0,41,44
3052,0.2116279069767442,32,16
3053,0.0,25,22
3054,0.0,3,4
3055,0.16666666666666666,43,46
3056,0.10625,21,2
3057,0.0,39,28
3058,7.6,36,29
3059,0.0,38,46
3060,0.0,18,46
3061,0.0,5,35
3062,0.16666666666666666,34,29
3063,0.0,36,33
3064,0.05555555555555555,35,46
3065,0.3,48,5
3066,0.24000000000000002,25,33
3067,0.0,7,15
3068,0.0,10,44
3069,0.2773333333333333,39,5
3070,0.0,10,29
3071,0.0,6,33
3072,0.3,10,15
3073,0.2798076923076923,19,10
3074,0.22592592592592592,25,39
3075,0.09523809523809523,45,40
3076,0.4,33,22
3077,0.0,2,11
3078,0.20769230769230768,34,11
3079,0.0,18,15
3080,0.0,10,19
3081,0.29333333333333333,2,5
3082,0.0,47,5
3083,0.16666666666666666,26,15
3084,0.2357142857142857,47,33
3085,0.0,26,26
3086,0.0,35,12
3087,0.22380952380952382,22,29
3088,0.25708333333333333,48,17
3089,0.125,32,5
3090,0.2167741935483871,22,33
3091,0.0,22,5
3092,0.0,19,14
3093,0.2276923076923077,20,35
3094,0.26716981132075474,24,39
3095,0.32785714285714285,26,13
3096,0.22285714285714286,16,31
3097,0.23199999999999998,38,11
3098,0.12526315789473683,43,11
3099,0.08333333333333333,19,29
3100,0.0,11,23
3101,0.22,0,44
3102,0.04878048780487805,22,20
3103,0.0,21,6
3104,0.0,19,2
3105,0.245,25,35
3106,0.0,33,22
3107,0.24031746031746032,7,26
3108,0.0,33,5
3109,0.0,30,13
3110,0.21019607843137256,45,11
3111,0.29473684210526313,34,32
3112,0.27,11,28
3113,0.0,32,5
3114,0.25833333333333336,33,28
3115,0.10526315789473684,25,35
3116,0.0,25,22
3117,0.28214285714285714,48,29
3118,0.25384615384615383,33,14
3119,0.0,1,14
3120,0.22666666666666668,14,19
3121,0.2803846153846154,29,10
3122,0.0,10,34
3123,0.0,29,29
3124,0.0,32,44
3125,0.21454545454545454,0,5
3126,0.27499999999999997,1,1
3127,0.0,9,2
3128,0.11,14,31
3129,0.2208,34,46
3130,0.25521739130434784,32,26
3131,0.22666666666666668,19,22
3132,0.278125,32,15
3133,0.0,39,41
3134,0.1282051282051282,29,12
3135,0.12941176470588237,47,12
3136,0.06451612903225806,43,12
3137,0.0,5,35
3138,0.13333333333333333,0,48
3139,0.18181818181818182,38,11
3140,0.24727272727272728,35,14
3141,0.21428571428571427,45,9
3142,0.21052631578947367,39,2
3143,0.23555555555555557,20,33
3144,0.22307692307692306,22,5
3145,0.0,45,22
3146,0.19037037037037036,5,12
3147,0.0,29,9
3148,0.0,19,39
3149,0.0,38,11
3150,0.25,0,2
3151,0.0,34,29
3152,0.11320754716981132,22,26
3153,0.0,40,3
3154,0.0,3,9
3155,0.0,34,14
3156,0.0,29,47
3157,0.0,47,11
3158,0.13333333333333333,32,46
3159,0.0,34,33
3160,0.0,35,2
3161,0.15384615384615385,32,40
3162,0.12631578947368421,42,41
3163,0.19999999999999998,18,19
3164,0.0,13,25
3165,0.21428571428571427,43,35
3166,0.0,47,12
3167,0.0,10,15
3168,0.3096296296296296,12,38
3169,0.0,2,46
3170,0.0,2,5
3171,0.0,10,23
3172,0.17142857142857143,4,9
3173,0.24000000000000002,22,46
3174,0.0,29,44
3175,0.23058823529411765,0,36
3176,0.14285714285714285,47,28
3177,0.34,29,15
3178,0.21454545454545454,20,23
3179,0.0,34,13
3180,0.16666666666666666,39,44
3181,0.0,20,21
3182,0.7,1,1
3183,0.215,19,2
3184,0.14634146341463414,5,12
3185,0.2208,35,36
3186,0.2246153846153846,25,14
3187,0.0,34,29
3188,0.22,29,15
3189,0.0,34,39
3190,0.2,43,39
3191,0.0,18,20
3192,0.21523809523809523,25,35
3193,0.25,42,47
3194,0.21785714285714283,34,28
3195,0.0,10,9
3196,0.0,19,39
3197,0.272,38,11
3198,0.09523809523809523,7,19
3199,0.0975609756097561,38,12
3200,0.24000000000000002,5,2
3201,0.0,3,29
3202,0.2131578947368421,45,25
3203,0.21523809523809523,22,11
3204,0.0,48,44
3205,0.0,47,22
3206,0.13333333333333333,9,14
3207,0.2632,38,28
3208,0.0,19,5
3209,0.10526315789473684,33,5
3210,0.0,34,15
3211,0.0,7,35
3212,0.22133333333333333,35,35
3213,0.2318181818181818,11,15
3214,0.2068085106382979,29,33
3215,0.0,7,5
3216,0.16666666666666666,26,36
3217,0.0,19,35
3218,0.0,2,5
3219,0.13333333333333333,5,9
3220,0.0,18,0
3221,0.0,10,11
3222,0.2222222222222222,25,5
3223,0.23223529411764704,49,12
3224,0.24545454545454548,5,39
3225,0.282,30,6
3226,0.11211538461538462,3,46
3227,0.0,2,11
3228,0.0,25,33
3229,0.21,6,39
3230,0.0,25,48
3231,0.0,20,12
3232,0.2785714285714286,7,5
3233,0.21454545454545454,45,35
3234,0.0,3,36
3235,0.2144,39,19
3236,0.2288,43,9
3237,0.316,14,19
3238,0.0,47,5
3239,0.21444444444444444,14,2
3240,0.24,42,19
3241,0.211864406779661,30,35
3242,0.0,10,17
3243,0.0,26,46
3244,0.23555555555555557,32,47
3245,0.23846153846153847,30,13
3246,0.0,22,23
