38,35,0.013548756828659844
30,2,0.013552631578947368
7,2,0.013580061264271791
21,38,0.013582062700548956
2,44,0.013590268652915712
44,26,0.0136986301369863
14,46,0.013709454666751044
42,31,0.01372718253968254
10,22,0.013728165665665665
5,36,0.013730896686159845
8,9,0.01375
33,12,0.01377897681093443
11,44,0.01379028379028379
16,0,0.013790296052631578
21,13,0.013816693505099302
43,36,0.01383840202136573
33,9,0.013864314737784343
49,29,0.013865139780276342
16,39,0.013888888888888888
8,31,0.013909932659932659
26,9,0.01393037862496148
6,33,0.01393799533799534
2,5,0.013940289634453238
29,29,0.013944962414732283
3,36,0.014026442307692307
5,10,0.014026442307692307
29,46,0.014026978009559632
48,11,0.014039853327901034
35,29,0.01404986489545313
11,46,0.014068123628072608
35,39,0.014071096727346724
29,31,0.014107925129430507
16,47,0.014154908948228415
38,41,0.014172377622377622
48,10,0.014194711538461538
10,23,0.014252314814814815
32,29,0.014289450229852707
20,5,0.014291889921734881
48,12,0.014304789227465359
47,11,0.014322096160331452
21,20,0.014322916666666666
22,2,0.0143263678803081
43,44,0.014336807225696115
38,22,0.014338737063787467
25,9,0.014343590394967924
35,22,0.014356165994623657
7,11,0.014378815449694857
18,5,0.014389689158882142
19,47,0.014412740823346223
3,0,0.014423076923076924
47,29,0.014450965060935567
47,10,0.014471153846153847
34,9,0.014490248161741942
34,33,0.01449449718070273
41,12,0.014497101550410374
45,15,0.014558270676691729
14,44,0.014577132936507937
22,35,0.014600309657315897
9,5,0.014601980314681929
47,28,0.014612871974946273
48,46,0.014619455270030718
43,35,0.014628951894279403
5,5,0.014643022297580023
6,14,0.014651069017254312
11,36,0.014669823577869556
14,12,0.014690775681341717
7,5,0.014716924661343899
42,7,0.014737762237762237
5,14,0.014745710784313725
35,36,0.014755555555555555
32,35,0.014762294232219043
19,35,0.014766217958295717
0,33,0.014792457180500661
26,5,0.014794719741488145
41,5,0.01482141684935732
43,15,0.01482820097589458
45,23,0.014844414356992627
29,32,0.014845890410958905
9,21,0.014864864864864866
7,10,0.014923878205128206
42,0,0.014930955346396522
34,28,0.014932667070989438
2,39,0.014942233727067803
2,41,0.014942279942279943
26,23,0.014949060993581263
11,5,0.014981507656430254
0,46,0.01498511904761905
25,29,0.014985976720336707
42,2,0.014992138364779875
9,35,0.015010703191795028
41,11,0.01503387195291243
26,19,0.015035069444444445
49,0,0.015040983606557376
5,2,0.01504880720548784
19,12,0.01505825902638333
25,4,0.015060240963855422
18,6,0.015060240963855422
3,6,0.015073135929572028
18,11,0.015077258484682821
41,14,0.015079464901592446
5,28,0.015082950885668276
39,9,0.0151086230018409
34,2,0.01511234226502914
9,22,0.015120871622731812
48,19,0.015132575757575756
3,23,0.015192307692307692
36,15,0.015202804309744454
42,44,0.015229838170243004
10,19,0.01523377259116596
30,36,0.015255355276907
10,21,0.015285409035409037
48,35,0.015294619540828882
39,41,0.015296296296296296
48,5,0.015341392840443752
25,44,0.015347194458326392
8,11,0.015381944444444445
29,33,0.015382700485094103
34,5,0.015400933827353885
25,23,0.015406557910492832
10,9,0.01540947622089095
35,28,0.015421222976370035
20,35,0.015424582296742963
45,19,0.015428153717627402
34,14,0.015444879788462675
47,15,0.01544740876407543
9,14,0.01548008336218966
48,13,0.015499153950778244
33,41,0.015504807692307693
9,28,0.015507185715519048
7,29,0.01550998075998076
26,46,0.015521010228790114
25,38,0.015523463804713806
42,23,0.01553598484848485
36,5,0.015538808912525215
39,15,0.015544381083829332
22,47,0.015575911482840833
38,2,0.015578650306643455
41,44,0.015594098883572568
18,19,0.015599640108568683
2,11,0.015607797689020748
25,46,0.015632754070254072
47,44,0.015665903890160184
24,23,0.015685783947979072
32,5,0.015696159660783037
22,22,0.015700306637806638
49,48,0.01572049512987013
13,13,0.015760396361273556
20,9,0.015773498435849145
39,28,0.0157930676156298
25,25,0.015836119554204657
14,9,0.0158492296404989
26,15,0.015861985236985236
9,15,0.015919569731517216
20,15,0.01592265561015561
2,9,0.01594080886362233
10,5,0.01595721144338612
37,13,0.015957446808510637
39,43,0.015957446808510637
29,16,0.015961538461538465
48,29,0.015985019091406958
6,36,0.01599026627559236
19,23,0.015993873365720758
39,36,0.016009516415175482
22,14,0.016019833269329237
22,9,0.016035493742951722
36,14,0.01606025867136978
48,17,0.016067708333333333
26,41,0.016071937321937322
26,11,0.016112490031897925
6,42,0.01613372093023256
29,12,0.016136888465991723
14,23,0.01615546218487395
38,11,0.01615548841590508
43,41,0.016164080174890058
1,1,0.016173703204808463
21,33,0.016180555555555556
19,39,0.01620181955310739
29,26,0.01621007372453347
32,0,0.016215201465201466
6,2,0.016219806763285025
35,9,0.01622334163242523
45,11,0.016237054154995333
19,5,0.016242561849289492
33,39,0.016261571328007273
25,5,0.016318312865118
5,9,0.01632639271326872
29,2,0.0163333748598708
0,2,0.01634366205689735
4,41,0.01634928954111344
48,15,0.01636126219459553
45,12,0.01637086973537028
47,39,0.01637190537065452
5,44,0.016378951580632253
29,9,0.0163879651006108
0,5,0.016405070291156662
11,10,0.016423076923076922
18,22,0.016436274509803922
9,33,0.016457544650201807
26,29,0.016467242324561402
11,35,0.01648182804083425
7,47,0.016498429232804233
43,46,0.01653007476800502
39,48,0.01654100529100529
2,35,0.01655364728927947
33,33,0.016590728353771834
43,19,0.016606208425720623
6,12,0.016615259264000683
32,41,0.016649416007968643
22,39,0.01666185489347254
20,36,0.01666486170833997
0,48,0.016666666666666666
35,31,0.016666666666666666
43,29,0.01666751415184386
48,38,0.016669565217391304
34,21,0.01667763157894737
6,39,0.016683312634451154
6,38,0.016692550505050505
26,14,0.01669642857142857
33,11,0.01670625494131241
5,13,0.016719340513983372
10,31,0.01674331323438466
3,19,0.0168125
43,10,0.016829594017094017
11,15,0.016830829161808263
42,15,0.016851047559251892
5,46,0.0168640611946533
32,47,0.016878110315610314
36,3,0.016891891891891893
0,22,0.016919982794982795
36,36,0.016944476055683583
36,39,0.016948934286696894
42,12,0.01694915254237288
25,39,0.016973492311439357
38,9,0.01698953823953824
32,23,0.017000260541927208
38,5,0.017002247702525276
7,14,0.017004728748166626
47,33,0.01700521117537924
39,11,0.017010036702428007
42,48,0.017045454545454544
43,39,0.01708081227829127
25,36,0.017085137365698028
10,0,0.017092330230362364
45,22,0.017100732951432454
47,36,0.0171026868964369
11,47,0.017115270815928712
3,40,0.017122120159814794
35,23,0.017178743961352657
7,15,0.017194221348826613
33,28,0.017202138920091134
34,47,0.0172434933634878
0,39,0.01724416860599459
32,11,0.017256578298244965
29,44,0.017257408590129177
25,33,0.01726367999230118
18,15,0.017284742837977887
39,33,0.01728540971449759
19,46,0.017295485016073253
11,33,0.017303642330443236
29,39,0.0173089421258229
18,29,0.0173362685765703
42,19,0.0173444573283859
35,33,0.017355179461551278
19,48,0.017361863520111605
34,11,0.017377855020328143
10,36,0.017397128631538025
34,19,0.01739953905544938
21,14,0.017400703871292108
29,0,0.017403316715702298
33,5,0.017419774404676153
29,5,0.017432770578182905
9,19,0.01744047619047619
45,39,0.01744833855082636
34,6,0.0174931302696854
32,9,0.01749811509150152
38,47,0.017509484910800698
20,13,0.01752135263929619
25,10,0.017524038461538462
0,25,0.017570921985815603
47,12,0.01758417869074796
7,26,0.017592308092635962
22,29,0.017600587243444384
33,47,0.017610445306599144
38,12,0.01762553802008608
45,29,0.017626880877742945
10,2,0.01763110632183908
35,44,0.017672287441426196
48,7,0.01767469439883233
0,23,0.017706572068487848
38,16,0.017708333333333333
48,39,0.017713886108105766
41,22,0.01773327124490542
7,39,0.017737353859908208
0,35,0.017771614204769286
5,15,0.017775952380952382
5,35,0.01777823522849033
9,12,0.017783722750189225
5,6,0.017789757412398924
9,39,0.01779924101445832
8,29,0.01780671296296296
39,46,0.017841851183288567
29,22,0.017842067060984172
47,7,0.017857142857142856
8,14,0.017857142857142856
34,39,0.017870526601162035
45,35,0.017871814153485547
22,12,0.017884697388311842
19,33,0.017889276972317254
11,23,0.01790706385620349
20,23,0.017935030392898208
5,11,0.01795078789212632
10,44,0.017953727221415895
38,36,0.017957846337674045
0,9,0.01795819927815637
49,17,0.01796717171717172
25,28,0.017974652106231052
18,44,0.01800651729113161
34,22,0.01802249621127172
26,47,0.01802390713861302
5,33,0.018024274575998714
36,0,0.018026143790849672
3,44,0.018028846153846156
5,22,0.018029500487977995
11,11,0.01803151808918063
20,10,0.018068910256410258
39,35,0.01809180854581013
9,34,0.01810182709447415
47,13,0.01810880893300248
22,46,0.018137331236796478
43,14,0.018163323896889672
33,36,0.01817521936489778
38,19,0.018192272279282086
24,35,0.01819937275985663
39,31,0.018229166666666664
25,0,0.018241882664437013
22,33,0.01824920693774976
7,46,0.018250152909748293
26,33,0.01826923076923077
9,9,0.018312447786131995
45,5,0.018333095608884187
10,49,0.018333333333333333
5,39,0.018343220045773722
29,17,0.018345047401111474
41,36,0.018354440494146376
33,44,0.018381226053639847
20,28,0.018393153415212242
6,22,0.01843939393939394
35,2,0.01844165640394089
25,26,0.01844754556157905
48,22,0.018467724125413424
39,39,0.01848339517577267
49,6,0.018489293559212413
19,2,0.018543536156227974
24,33,0.018556229087962835
7,33,0.01856601190006987
33,46,0.018577133608903788
45,9,0.018601002506265667
3,46,0.018643543956043958
32,46,0.018646467119935256
33,10,0.018681891025641027
48,14,0.018701782869322905
11,28,0.01871376698014629
45,2,0.01873093146300867
29,21,0.01873474311347334
19,9,0.018746473898529434
39,47,0.01875805869119483
2,15,0.018766314921711005
2,23,0.01876866883116883
30,25,0.018776942355889722
8,41,0.01880172902494331
32,26,0.018803992611537368
19,11,0.018827853352850515
49,5,0.018831373021923285
3,5,0.018834134615384617
47,14,0.01884768563300928
26,39,0.018849453446788136
35,11,0.018871674718504528
36,44,0.018877111450640863
0,10,0.01888221153846154
14,31,0.01889359483109483
49,47,0.018923167092924128
49,25,0.018924455825864276
26,45,0.01893939393939394
25,35,0.01894387579919775
36,9,0.018958081198986773
0,28,0.01895939676394538
10,39,0.019037599365081138
33,48,0.019055944055944057
20,29,0.01907231040564374
0,19,0.019082440406678836
2,22,0.019106808651356524
36,12,0.019117405953443748
11,39,0.01913105642258948
18,14,0.019131600271292924
39,14,0.019145410631879578
26,28,0.019172911524541907
39,5,0.01917524084575555
32,36,0.019177660101573145
9,41,0.019204545454545453
19,40,0.01922313388262681
41,47,0.019230769230769232
6,23,0.019250574982854676
45,25,0.019263225026852848
22,11,0.019263840802443744
39,29,0.019268854896918625
18,47,0.019289523915626855
29,19,0.019302699577207
9,2,0.019313279536732317
20,6,0.019316565656565657
22,15,0.019317508971291864
19,19,0.01933531746031746
21,40,0.019337418533847104
20,14,0.019358521385735006
29,47,0.019363312417517223
30,13,0.019370377728332274
48,23,0.01937207448768981
48,2,0.019377469947337893
10,14,0.01938595988301819
26,2,0.01941118595098858
43,5,0.01947631118174412
32,19,0.019480887241413558
29,11,0.01948294529175466
45,17,0.01950827205882353
14,19,0.01953504296455424
26,3,0.019549632352941174
47,22,0.019549988249194905
10,16,0.0195625
33,35,0.01957610116941359
18,9,0.019588346980654668
48,0,0.019603417415917417
35,14,0.019612354837268337
32,28,0.019618573822079922
5,19,0.01963235294117647
36,35,0.019639321143477155
49,40,0.019640151515151513
2,46,0.019648191898191898
47,41,0.019658237246680643
4,33,0.019662921348314606
7,22,0.01966440485683907
24,12,0.01970517850874994
23,9,0.01971774193548387
38,46,0.019722225303291478
5,29,0.01975309460654288
12,21,0.019774305555555555
6,13,0.019788123384107403
0,14,0.01982297841047841
47,26,0.019875792050691246
4,12,0.01990739451082968
42,14,0.019917652587350728
38,28,0.01992638888888889
19,25,0.01993082611832612
25,12,0.01993510471852916
3,38,0.019963209000235273
18,0,0.019982699439936278
34,43,0.019992112128230405
49,12,0.020002940525467684
24,22,0.02003993855434207
25,22,0.02006863157906267
35,19,0.020097978795895463
22,36,0.02010397841932472
3,26,0.020106004797441363
33,22,0.020108707051196544
47,38,0.020129310344827584
0,15,0.020174111113667036
43,23,0.02021353898904352
3,29,0.020220352564102567
10,48,0.02022777494475608
27,0,0.020228047740835465
41,6,0.020229729729729733
48,44,0.020254882154882154
41,2,0.020262195179074974
14,5,0.020291769865841074
6,5,0.020310431905259493
41,39,0.02031745215877377
0,12,0.020384369656108785
32,31,0.020442708333333334
45,21,0.020547385620915033
25,11,0.02060445104195104
10,28,0.020665614171864174
0,44,0.020668234229221594
20,33,0.020669298022239196
45,46,0.02069604700854701
45,6,0.02071671761046761
22,28,0.02074896910010603
2,48,0.020766129032258066
41,23,0.020767573530308017
6,28,0.0207748006196004
10,15,0.02081247720533435
23,5,0.020833333333333332
26,36,0.020833333333333332
12,16,0.020833333333333332
2,47,0.02084442264229016
5,48,0.02086894586894587
10,33,0.020891854737083288
19,6,0.020922214660483968
42,46,0.02092841086406692
49,9,0.02099438383522891
19,28,0.02102013036705641
20,47,0.021026969018290407
2,10,0.021033653846153848
38,33,0.021034722222222222
5,23,0.021047270190127334
42,43,0.021057479794425606
26,12,0.021062704317059717
30,6,0.02107596430339171
9,13,0.021114456623890106
43,11,0.021168930757661596
20,0,0.021169749553568196
43,12,0.021221769110994014
45,14,0.021228061419075635
10,46,0.02123059273047839
36,22,0.021233377772211577
34,23,0.021242773847743424
7,31,0.021272522522522524
1,2,0.02130731922398589
7,7,0.02134793027116768
4,9,0.02138421418567595
19,13,0.021486928104575163
43,26,0.021495776858132754
33,19,0.02151010241010241
14,11,0.021511846108437017
43,22,0.021530587218615633
4,35,0.021547685652478665
42,26,0.021551724137931036
32,12,0.021554670196567
11,22,0.02160855541631857
0,11,0.021626984126984126
32,33,0.021644806150627107
32,44,0.021680131911832923
8,28,0.021707687473816507
34,36,0.0217380505698207
22,1,0.021739130434782608
22,23,0.021770575316782743
25,14,0.021828398337773336
48,26,0.021877552633498925
9,6,0.02188011566945923
49,35,0.021894526627855442
49,44,0.02195877390293374
39,19,0.021963359788359792
0,36,0.02196801290367467
10,47,0.022001628871345526
49,38,0.022001954752921958
24,29,0.02200793850806452
18,39,0.022018817857888166
43,2,0.022073453018288024
12,46,0.022073732718894006
6,35,0.02207709535834536
47,34,0.022113636363636363
4,36,0.022122710622710623
24,15,0.02213184981121646
11,2,0.022146837990894366
49,46,0.02215618674089069
24,38,0.022157738095238095
47,23,0.022176947742379664
1,5,0.02218073593073593
19,14,0.022224527599511452
25,15,0.02225766522283971
7,0,0.022280963759458382
18,10,0.022295673076923078
3,2,0.02240865384615385
38,44,0.02245294370184721
9,11,0.02248729611920856
33,23,0.02251091303421843
41,28,0.02254998628822158
39,20,0.022550343520492774
36,28,0.022553504041690015
9,48,0.022591194673668415
21,35,0.022593493852459016
49,13,0.02262829486334921
45,40,0.022675353925353924
29,23,0.022683770744207986
45,36,0.022684021734926715
30,23,0.022749972249972255
25,2,0.022757643084686
24,26,0.022775454760217344
49,33,0.022775549613784907
11,29,0.02282302979671401
0,29,0.022838870877634514
5,47,0.02285159543176621
18,26,0.022875
19,7,0.022900763358778626
41,29,0.022925531914893618
24,5,0.02292671541094347
48,43,0.022930871212121215
10,13,0.02295918367346939
20,22,0.022978222483178566
25,13,0.023122940013183914
11,19,0.023138611069645553
48,33,0.023143299549549544
19,41,0.02315307328605201
32,15,0.023158006937066624
43,9,0.023198902135205014
24,2,0.023251687259751776
19,15,0.023275757661172927
34,38,0.023349506578947368
33,2,0.02339040126934415
45,28,0.023424972128414216
39,2,0.023487347421025824
36,33,0.023521813264779597
32,22,0.023525823507697653
19,17,0.023576383284010405
2,36,0.02359178674512024
38,26,0.023609722222222223
26,44,0.023644954004329005
49,28,0.02365572425360275
25,6,0.02367660943896673
24,28,0.023683888959624255
33,13,0.02376557500470544
19,36,0.023805150723661603
18,8,0.023809523809523808
47,2,0.023846048884776178
26,0,0.02384858551543757
43,33,0.023859552585729818
49,23,0.023895016931503785
33,38,0.023918276845106112
4,6,0.02391989087301587
18,31,0.024030061299882274
47,40,0.024038076416337283
8,10,0.02403846153846154
44,35,0.02403846153846154
9,23,0.02404136703191058
45,33,0.02410276962545442
29,36,0.024150453083873005
30,34,0.024190744655860935
0,47,0.02419582684870779
39,17,0.024231283422459893
4,15,0.024247146619841967
29,15,0.0242977152266925
35,26,0.024369364528218695
11,26,0.02436975340476507
41,13,0.02440272177419355
4,0,0.024443754239587574
11,38,0.024512690560796243
24,14,0.024702008933306905
8,15,0.02472208895552224
18,36,0.02473533364958887
0,3,0.024816176470588237
35,15,0.0248616970991971
45,48,0.02490421303656598
21,25,0.024969411375661377
6,40,0.025
1,19,0.025
19,22,0.0250079443802398
42,22,0.025056944444444444
43,16,0.025159072249589493
31,3,0.025183823529411762
24,36,0.02518426458612862
1,30,0.025188679245283018
3,22,0.02521634615384615
49,36,0.02524100263238966
49,19,0.025307879287848747
3,20,0.0253125
22,26,0.025364554341246914
39,7,0.025371376811594203
4,39,0.025372336526115296
26,22,0.02538163474692202
24,10,0.025384615384615387
16,34,0.025396039603960394
29,14,0.025451391364935936
4,48,0.0254539165602384
26,20,0.025468750000000002
34,0,0.02546919395718002
2,4,0.02553719008264463
2,2,0.02556601489299919
2,40,0.025615384615384616
18,17,0.02564655172413793
0,0,0.025648674242424244
10,37,0.02565573770491803
20,46,0.02566473559120618
34,31,0.025675675675675674
49,24,0.025694444444444443
30,43,0.025738636363636366
39,32,0.025753012048192775
23,6,0.025753012048192775
4,40,0.02575581395348837
21,5,0.02576530612244898
41,26,0.02577319587628866
20,40,0.02579026649157463
4,34,0.025802469135802468
45,38,0.02581164265301262
38,14,0.025833333333333333
16,2,0.025833333333333337
21,23,0.025833333333333337
24,13,0.025851063829787236
39,22,0.02586705428769573
20,31,0.025868055555555557
2,32,0.025880281690140845
42,35,0.025906905594405595
37,28,0.025930232558139536
6,9,0.025952380952380956
9,43,0.025955882352941176
38,29,0.02596153846153846
32,6,0.025984848484848486
22,25,0.025984848484848486
0,49,0.025984848484848486
7,34,0.026
39,25,0.026
45,16,0.026
7,36,0.02601313354966953
16,25,0.026024590163934425
29,43,0.026024822695035463
21,39,0.026025641025641023
19,20,0.02603174603174603
25,40,0.02603183962264151
34,25,0.026040839126117182
22,49,0.026046511627906978
36,16,0.026048387096774192
25,17,0.026059322033898307
9,36,0.026072576219057897
25,19,0.026081081081081082
12,22,0.026090116279069767
43,43,0.026096491228070177
0,17,0.026096491228070177
25,20,0.026096491228070177
6,46,0.02611111111111111
16,36,0.02611111111111111
32,43,0.026120833333333333
36,38,0.026142173841332675
33,43,0.02618421052631579
