1,0.05713822938826984
2,0.07353205190371262
3,0.21871894861508454
4,1.0
5,0.49937634639685197
6,0.2432820141802941
7,0.8003295320605073
8,0.0
9,0.7619664621954274
10,0.9486027987505474
11,0.900524167368641
12,0.3752513709168591
