[0.0707971065955963, 0.0707971065955963, 0.13423922233352018, 1.0, 0.012892816190432204, 0.2432820141802941]	0.00029436349896709514
[0.0707971065955963, 0.0707971065955963, 0.600806973879969, 0.9145778076186368, 0.280453623895396, 0.7619664621954274]	0.0008839960593605991
[0.14673916367318585, 0.16138865555148948, 0.2428738042937546, 0.9588814472677564, 1.0, 0.21871894861508454]	0.0028059783300767756
[0.184328113854432, 0.184328113854432, 0.2428087203703645, 0.9145778076186368, 0.6984934417516289, 0.07353205190371262]	0.00036643337708998483
[0.184328113854432, 0.184328113854432, 0.5564272278080811, 0.5878761797353854, 1.0, 0.8003295320605073]	0.0008305918007983292
[0.1916677669183146, 0.31943954696805893, 0.1280898285982548, 0.9588814472677564, 0.3969697989608173, 0.0]	0.0009698884833402226
[0.2118774200164044, 0.2118774200164044, 0.11918723925191968, 0.9588814472677564, 0.8642362989827974, 0.0]	0.002179537283865753
[0.22257654095460536, 0.22257654095460536, 0.34980311044823803, 0.9145778076186368, 0.21054108793434206, 1.0]	0.0006405109313992363
[0.2284974871924662, 0.2284974871924662, 0.16848092170987616, 1.0, 1.0, 0.0]	0.0011114625851427694
[0.2288680858713945, 0.2288680858713945, 0.06609998630209482, 0.5878761797353854, 0.5588563406404446, 0.2432820141802941]	0.0030698525244279317
[0.23053030524656976, 0.23053030524656976, 0.10314289533688792, 0.9588814472677564, 0.6581856900063159, 0.8003295320605073]	0.0010523816273751896
[0.23053030524656976, 0.23053030524656976, 0.11046639583297373, 0.9588814472677564, 0.6581856900063159, 0.2432820141802941]	0.001327286224747052
[0.23053030524656976, 0.23053030524656976, 0.15112028952071838, 0.4780438444216302, 0.6984934417516289, 0.0]	0.0007656732483912118
[0.23053030524656976, 0.23053030524656976, 0.1662207541673721, 0.9145778076186368, 0.3551195786572222, 0.9486027987505474]	0.0010804574955850786
[0.23053030524656976, 0.23053030524656976, 0.3979104137553416, 1.0, 0.520190478358123, 0.0]	0.00029614035231550475
[0.23053030524656976, 0.23053030524656976, 0.44770643367429, 0.4780438444216302, 0.6984934417516289, 0.8003295320605073]	0.0004826449691284184
[0.23053030524656976, 0.23053030524656976, 0.6078986589784839, 0.0, 0.3969697989608173, 0.0]	0.0005022020776540811
[0.23053030524656976, 0.23053030524656976, 0.6796254025459386, 0.4780438444216302, 0.8427460882643462, 0.0]	0.00033672413780754234
[0.23053030524656976, 0.25488803074079625, 0.3337561164156371, 0.5878761797353854, 0.5459576339864748, 0.2432820141802941]	0.0004913889218043475
[0.23759635515516636, 0.23759635515516636, 0.11061335903137244, 0.5878761797353854, 0.913841100408375, 0.8003295320605073]	0.0007602936230580862
[0.23759635515516636, 0.23759635515516636, 0.3494105893171225, 0.9145778076186368, 0.913841100408375, 0.9486027987505474]	0.0003847610196162219
[0.23759635515516636, 0.248629429018924, 0.08412112143655764, 0.9145778076186368, 0.3892050018280463, 0.3752513709168591]	0.0016189265348043273
[0.2417437071245226, 0.2417437071245226, 0.11918723925191968, 0.4780438444216302, 1.0, 0.0]	0.0020564371051940353
[0.2417437071245226, 0.2417437071245226, 0.13423922233352018, 0.9145778076186368, 0.8642362989827974, 0.3752513709168591]	0.0003505617819020356
[0.2417437071245226, 0.2417437071245226, 0.14174684753988245, 0.903589157786432, 0.8427460882643462, 0.499376346396852]	0.0011683116082386986
[0.2417437071245226, 0.2417437071245226, 0.20477686954968508, 0.9588814472677564, 0.913841100408375, 0.07353205190371262]	0.0005936829141877288
[0.2417437071245226, 0.2417437071245226, 0.21297043124804085, 0.903589157786432, 0.5459576339864748, 0.8003295320605073]	0.0002921845237978109
[0.2417437071245226, 0.2417437071245226, 0.2371701148956181, 0.9588814472677564, 0.3969697989608173, 0.07353205190371262]	0.0005195136716727882
[0.2417437071245226, 0.2417437071245226, 0.2766019659124912, 0.0, 0.3551195786572222, 0.7619664621954274]	0.000186824834997032
[0.2417437071245226, 0.2417437071245226, 0.28782794154892005, 0.903589157786432, 0.7260420265833394, 0.21871894861508454]	0.001015499744116316
[0.2417437071245226, 0.2417437071245226, 0.312805053892271, 0.9145778076186368, 0.5588563406404446, 1.0]	0.0007259586876150929
[0.2417437071245226, 0.2417437071245226, 0.33106791096401256, 0.9145778076186368, 0.8003813180173017, 0.21871894861508454]	0.00020384078594390815
[0.2417437071245226, 0.2417437071245226, 0.4084244638140957, 1.0, 0.6581856900063159, 0.7619664621954274]	0.0005530663219599264
[0.2417437071245226, 0.2436587007497247, 0.2448917802979225, 0.9145778076186368, 0.913841100408375, 0.900524167368641]	0.0031927005620440985
[0.2417437071245226, 0.2444835770593841, 0.07701606517661334, 0.0, 0.15106927123734584, 0.7619664621954274]	0.0024751957752887394
