[90, 33]	6
[90, 36]	8
[90, 42]	5
[90, 63]	5
[90, 64]	7
[90, 66]	5
[90, 77]	11
[90, 83]	6
[90, 97]	5
[90, 9]	5
[91, 91]	5
[92, 10]	6
[92, 24]	9
[92, 39]	9
[92, 48]	8
[92, 50]	7
[92, 5]	5
[92, 71]	5
[92, 86]	15
[92, 96]	5
[93, 0]	9
[93, 39]	5
[94, 6]	5
[95, 95]	6
[96, 31]	14
[96, 39]	6
[96, 43]	5
[96, 48]	13
[96, 50]	6
[96, 5]	7
[96, 62]	6
[96, 63]	7
[96, 65]	7
[96, 86]	10
[96, 8]	7
[96, 96]	5
[97, 23]	6
[97, 29]	6
[97, 30]	8
[97, 34]	5
[97, 37]	5
[97, 39]	5
[97, 43]	6
[97, 52]	5
[97, 63]	6
[97, 7]	11
[97, 84]	5
[97, 8]	11
[97, 90]	7
[97, 99]	5
[98, 12]	8
[98, 15]	10
[98, 21]	6
[98, 36]	7
[98, 52]	6
[98, 63]	5
[98, 66]	8
[98, 69]	5
[98, 6]	6
[98, 73]	5
[98, 79]	7
[98, 82]	8
[98, 90]	6
[98, 98]	12
[99, 42]	6
[99, 52]	10
[99, 74]	7
[99, 7]	5
[99, 87]	5
[0, 19]	7
[0, 25]	14
[0, 31]	5
[0, 48]	5
[0, 52]	5
[0, 58]	13
[0, 70]	5
[0, 71]	5
[0, 72]	8
[0, 74]	10
[0, 80]	7
[0, 86]	5
[0, 92]	5
[0, 93]	6
[1, 1]	128
[10, 10]	5
[10, 14]	5
[10, 24]	5
[10, 31]	13
[10, 39]	10
[10, 5]	6
[10, 62]	6
[10, 66]	5
[10, 80]	5
[10, 86]	6
[10, 89]	7
[10, 91]	10
[10, 92]	7
[12, 12]	10
[12, 73]	5
[12, 79]	5
[12, 85]	6
[13, 13]	5
[14, 14]	11
[15, 15]	10
[15, 21]	6
[15, 27]	5
[15, 33]	13
[15, 52]	7
[15, 63]	7
[15, 64]	8
[15, 66]	9
[15, 79]	5
[15, 97]	6
[15, 98]	8
[16, 25]	9
[16, 58]	6
[16, 70]	6
[18, 18]	5
[18, 40]	6
[19, 0]	7
[19, 19]	6
[19, 25]	7
[19, 29]	5
[19, 30]	7
[19, 43]	7
[19, 48]	6
[19, 58]	6
[19, 63]	9
[19, 65]	5
[19, 70]	5
[19, 74]	7
[19, 8]	7
[2, 74]	7
[2, 7]	5
[21, 21]	8
[21, 36]	10
[21, 61]	5
[21, 63]	7
[21, 64]	8
[21, 6]	6
[21, 83]	7
[21, 9]	8
[23, 19]	8
[23, 21]	6
[23, 29]	9
[23, 33]	5
[23, 36]	8
[23, 3]	7
[23, 52]	7
[23, 77]	6
[23, 7]	5
[23, 83]	5
[23, 97]	5
[23, 9]	10
