,val,pickup_cluster,dropoff_cluster
311,2.6637712631644637,45,16
312,6.129378888008199,36,22
313,18.43858641082667,47,38
314,4.767233834816064,5,11
315,8.754035478432131,16,41
316,3.521003595732197,3,43
317,56.070570062000954,24,12
318,8.495759277397937,22,11
319,23.608880169586897,11,23
320,5.097158644265809,36,24
321,6.053852892576156,25,9
322,8.254994271069767,29,35
323,6.516555376186817,42,31
324,6.599008207640485,25,2
325,9.63508408938892,7,5
326,5.626246256371978,49,19
327,3.919995669478265e-06,1,36
328,6.32741679158223,25,9
329,3.9205902774305788,5,14
330,3.2881437739749138,25,5
331,23.225957219777644,47,14
332,9.440036173771391,0,2
333,5.183997475461092,2,19
334,4.644500234804281,26,9
335,4.4195236822699,2,2
336,7.163705938827643,25,28
337,4.877898211407891,29,21
338,7.712405273158642,32,47
339,4.2133168482180245,32,39
340,11.696206502391782,0,36
341,1.7536546091516227,22,32
342,6.158155779717317,5,35
343,2.8335547307554783,26,35
344,2.8843961994681497,48,47
345,2.2543915516425805,39,26
346,2.851822980243487,10,47
347,9.547690448394457,41,35
348,7.48461001657856,34,22
349,5.004059192582449,22,46
350,4.1208136615663875,6,39
351,21.015035852837975,7,38
352,2.415361058566163,4,41
353,24.50671527692138,33,9
354,3.7565019130590094,7,5
355,17.305944194437835,34,35
356,9.597874621857978,34,2
357,11.034227819267972,33,22
358,2.822677100594978,10,41
359,2.6516483622002345,38,47
360,2.109259229311028,36,43
361,14.587880534974973,32,11
362,5.174352087609066,33,2
363,8.092278724258291,35,14
364,1.6923838402697158,11,26
365,9.800500229656999,5,5
366,3.318490432559341,4,39
367,6.665525877096888,32,11
368,14.701842477779136,43,19
369,2.6257550317501654,38,39
370,6.396933804661431,10,19
371,2.7239945424003666,25,46
372,15.734656999578027,10,9
373,6.578648267990836,14,35
374,1.5630212893051116,4,39
375,inf,29,15
376,6.6089130312948345,48,12
377,5.394483667002435,38,35
378,8.098967884346981,39,46
379,2.3561949680474386,49,14
380,10.235035675740072,33,39
381,2.8833191939758023,47,48
382,0.00039886195846792956,1,21
383,18.308096258829256,9,35
384,inf,1,1
385,2.442919590183123,26,12
386,4.301124882759055,25,22
387,10.955319622018429,36,14
388,3.920419895085809,36,0
389,3.1174848005833615,48,5
390,47.8960821821839,34,22
391,11.332328892594562,47,29
392,3.58189856775334,32,44
393,2.1202516285365443,22,21
394,24.611094130935292,25,33
395,3.6931635546828208,19,11
396,1.2563905223506329,16,41
397,7.1343601820950076,43,22
398,8.22925904776158,9,6
399,4.481938946867989,47,12
400,13.294594096677365,32,46
401,5.796422574471241,48,46
402,10.481817727972613,26,28
403,3.671817952127326,3,9
404,2.8927153498503637,37,20
405,3.8712639347995395,16,44
406,3.3783501823189686,8,16
407,16.541759512873327,9,22
408,3.3379211952922363,29,29
409,13.212722808038869,26,5
410,3.4968320957261456,26,15
411,8.629390921064852,20,35
412,36.34019133355584,11,39
413,1187.00813088485,45,35
414,4.139543328491484,47,39
415,5.664863575434957,9,11
416,8.676331578747442,34,46
417,34.9643885809108,5,39
418,3.054684228436089,9,13
419,49.12361333463377,45,23
420,7.810139282702317,26,2
421,11.120054887237345,19,29
422,7.66593034302063,34,23
423,inf,1,1
424,8.144492226553156,47,28
425,4.037714449756245,22,35
426,3.3088668824718535,19,48
427,29.432752175916864,22,5
428,4.198043844218366,38,11
429,2.6731896509876094,23,21
430,6.762458152022639,32,5
431,3.7118973098811936,2,31
432,14.809068522230271,29,5
433,4.833837417821119,10,44
434,2.187568697125748,3,24
435,1.013279361847231,43,26
436,3.3304053380491796,0,23
437,1.2221418410937106,44,30
438,3.3735428645623173,38,23
439,25.60910055025669,19,28
440,8.603357858404786,9,40
441,1.9869100574149716,38,26
442,10.91948711585473,0,28
443,6.78535051385661,8,41
444,13.858642078793089,19,44
445,4.223125817471927,2,11
446,3.511924262818775,3,48
447,40.871282615896895,34,35
448,inf,2,11
449,10.510540138147086,29,39
450,5.161108657753855,33,39
451,31.309863315490546,9,22
452,2.8045276371292367,32,5
453,5.60732218149604,45,2
454,3.603462086074063,19,5
455,4.873009971219823,11,14
456,7.240248000009418,26,46
457,3.5910993070800257,32,15
458,5.986575337819879,14,41
459,2.652748259659896,32,19
460,8.1208427173819,22,5
461,3.095762573459821,2,9
462,4.548767548704868,22,12
463,33.84981502148942,0,36
464,8.04606544593773,33,5
465,9.786745166537271,22,9
466,19.60795820880287,9,39
467,29.320146967001143,18,44
468,inf,1,1
469,5.963179842535121,9,33
470,3.7136269878719426,3,9
471,1.9352331191384509,4,35
472,5.820032850717612,22,22
473,5.538677197692732,22,11
474,15.534200790966649,9,22
475,11.931929685462546,9,15
476,2.9585175308821943,12,17
477,3.188087405857192,2,5
478,9.98321221869835,26,39
479,4.566092096951915,9,12
480,6.513559333712883,48,26
481,3.5736346354454818,20,15
482,5.653368286604701,36,15
483,10.384760052872744,3,32
484,3.9548490783575625,5,47
485,7.1960639592769775,33,22
486,55.58496834475807,7,28
487,2.680972816899348,36,16
488,4.740665567105075,5,12
489,inf,37,20
490,11.97855274941802,0,29
491,2.247926954175371,20,25
492,12.489961869073083,18,46
493,9.79900096973547,32,11
494,5.20062267620673,25,15
495,4.3983563490580435,12,48
496,6.147225626311863,41,38
497,5.393392957242157,47,23
498,5.636914814348418,24,35
499,3.3042444763212746,37,34
500,3.250226537365957,18,47
501,2.8279291412801686,3,10
502,3.7313783132869167,9,33
503,5.964136480173552,32,9
504,5.33891363512073,20,6
505,57.11925268218903,11,5
506,5.18228320456234,2,47
507,7.486071656352195,19,23
508,34.56813677991421,48,35
509,4.147851729121683,38,9
510,1.7792644487369345,49,22
511,7.119343307985333,47,22
512,10.599469304500229,45,39
513,14.499766324921204,7,22
514,3.1075882298806525,5,14
515,3.6635137171365533,7,11
516,6.902542918599662,34,36
517,3.220700282733384,11,9
518,1.9297762696352272,19,48
519,inf,1,1
520,13.252631773162147,36,36
521,8.639803281176025,43,28
522,8.430180059858687,25,12
523,12.753405341053199,39,28
524,7.276112007588875,29,9
525,30.016351079045847,5,44
526,14.90567421486423,25,14
527,5.572349628218239,11,9
528,5.83281926276389,33,22
529,3.2132522392405733,36,39
530,44.06974759956594,48,9
531,7.8195085700042695,34,12
532,8.543554647333258,34,35
533,10.791580111878028,5,5
534,3.4370973302162633,0,23
535,18.39687032743364,22,19
536,4.348604348702169,34,11
537,4.227829351754377,47,47
538,6.0333118594013335,39,36
539,22.922185122703386,48,2
540,10.825895274258711,43,2
541,9.52610790539995,11,35
542,6.353809822659747,41,33
543,11.916955999436873,43,39
544,4.987656016902342,18,44
545,5.255824151752356,26,5
546,15.67813595205121,25,33
547,35.17613325307324,2,0
548,2.2851172138044795,23,3
549,2.303832492159265,2,44
550,5.818365278072627,2,15
551,5.535109213771356,19,39
552,5.136985203125801,25,39
553,5.728074784897907,11,9
554,9.216024851640263,25,40
555,3.1004418145193933,36,22
556,4.022465094780073,43,35
557,2.986484192951426,4,5
558,10.443015303224872,11,15
559,8.340420900095467,41,5
560,3.5003921709617027,49,9
561,12.804122131273648,43,15
562,6.483640215106507,43,39
563,7.31028035167051,3,8
564,10.474100192933479,39,5
565,5.972295419731752,26,5
566,3.835628762547416,48,15
567,2.130980173600733,39,10
568,32.950244006237526,42,5
569,13.10563262859184,2,11
570,4.352601661441649,34,5
571,11.586278335086432,48,13
572,2.5087945108935705,22,47
573,8.929977907564606,19,2
574,4.68800737294018,19,39
575,10.734660318049865,29,35
576,3.0920911873132866,38,35
577,2.1568466907092656,29,26
578,8.372672721144895,47,36
579,4.008795812649965,48,47
580,7.448921734167787,32,5
581,4.789392282871186,22,39
582,14.323538781439133,47,29
583,12.333842672341659,32,39
584,3.583158195364685,3,26
585,2.1040396716342786,40,21
586,15.33461719335998,24,12
587,16.108900161968013,5,35
588,15.665972861666813,18,15
589,152.45087374591932,18,44
590,5.243914149648801,19,36
591,3.8687715528734903,25,47
592,4.730675835279064,0,2
593,4.3116089909817195,45,12
594,6.315560320971337,19,21
595,2.1375387354291595,3,10
596,7.13693164747558,35,39
597,3.1214906059724665,48,11
598,4.965096526049869,25,29
599,1.413579294448261,3,24
600,84.82520019607075,48,29
601,0.0017923076091191077,1,48
602,11.929326123724325,19,14
603,6.138149129056371,29,29
604,3.0525266008312983,47,11
605,0.0,25,1
606,22.310179275151462,25,33
607,3.669920627343788,9,22
608,11.84258162372293,33,5
609,18.85900993755398,48,15
610,10.834297896971272,43,35
611,40.66917057555233,9,28
612,20.583575602839478,35,28
613,5.58497799709299,29,46
614,10.323510776525842,7,22
615,9.631390338349108,9,14
616,3.1721941783331835,39,35
617,6.006901916613195,20,23
618,11.357089251199294,9,22
619,32.29825164211255,8,47
620,29.561501738513105,19,22
621,6.1216604032421325,43,47
622,4.71374057803297,34,39
623,25.432612271364583,35,22
624,36.88223850887982,48,22
625,7.0845304325739065,32,39
626,5.178638987634428,5,23
627,9.174615712722838,39,22
628,2.4178124709326045,8,0
629,17.308952024911427,48,22
630,4.520495714009274,45,23
631,7.716678257387682,48,12
632,6.958823469450947,21,13
633,2.3061041613100675,25,14
634,6.14596924020045,2,36
635,4.8985837706466056,5,33
636,4.062052890299163,6,12
637,46.49064265229479,22,46
638,41.16973257673602,11,5
639,3.049146797634973,14,44
640,29.110642420051885,9,28
641,8.356955580198216,19,39
642,9.40358187155996,29,15
643,16.61131356106339,5,39
644,27.910423909974,33,9
645,3.7538055102003534,42,31
646,4.753929019927429,6,28
647,3.1643652913380738,45,21
648,3.441071603371554,35,9
649,2.0606829665993778,3,25
650,23.530670241300736,9,35
651,6.19314652842346,45,23
652,41.885072467557585,47,35
653,13.009040618977536,22,39
654,24.715518430524643,25,14
655,3.1885903474396664,5,5
656,4.378180535372617,10,14
657,15.138996559245111,34,44
658,55.599950849465095,39,39
659,5.6416326299375905,48,5
660,29.54108432262937,34,35
661,4.044909687721533,49,9
662,3.1129994848874767,32,41
663,3.541077763724267,3,9
664,14.291274701897766,0,22
665,9.905226776420136,38,5
666,10.445780930284288,5,5
667,6.112504455233068,26,19
668,8.811301656008572,48,29
669,4.890311951400187,33,5
670,3.177712591626725,29,14
671,2.182422575898003,39,47
672,3.295061874065488,48,46
673,2.1840543152711853,25,39
674,3.9012887869459614,48,14
675,5.048186258392377,19,33
676,3.0158299385167546,0,23
677,8.14665169008978,7,35
678,20.55592178668115,29,28
679,45.286815092534724,22,46
680,5.206635100228281,11,11
681,15.111766065547709,45,35
682,20.89048602918351,10,19
683,14.29960293062517,22,23
684,7.0162959011363935,0,9
685,10.264046493439118,32,46
686,38.269138624379195,48,28
687,23.25665997079742,9,22
688,15.768375914327203,45,39
689,5.799561188759919,43,29
690,6.636094162215401,34,9
691,4.9103735910353725,18,11
692,6.480061072562889,26,31
693,7.836057779416497,16,11
694,6.592816553668665,17,6
695,7.918456683271716,39,22
696,4.557928733150391,47,33
697,5.610798008943667,11,23
698,15.012813663732214,35,12
699,25.557066823460318,20,14
700,31.676702469419286,0,29
701,17.401575942395873,20,14
702,7.5648498151160055,37,40
703,9.75382460074954,24,33
704,88.21803976854544,7,35
705,16.290314098127993,9,9
706,25.471010317618134,7,40
707,70.68604908178528,35,35
708,8.706824749001452,42,9
709,12.554762846877676,8,11
710,4.559568673008462,11,11
711,4.197324541969223,42,0
712,3.961479329434879,25,23
713,4.642402997340462,38,47
714,12.812753133828874,43,13
715,8.832645128080095,47,22
716,11.888608579742147,33,29
717,inf,4,26
718,5.031939258826668,29,35
719,8.85489063959904,27,43
720,8.00428337717205,26,15
721,9.994884299814608,26,47
722,2.7784386598600084,25,23
723,4.824954563573589,45,23
724,4.862692410326517,43,12
725,29.219694165901036,26,46
726,6.784939314595507,32,22
727,2.214901059662038,26,12
728,6.561503396335006,35,33
729,4.979996402970087,34,11
730,14.479221910466231,43,35
731,7.324427051168288,2,5
732,6.093896056574543,5,5
733,11.569611614847219,20,33
734,7.215493719141668,2,9
735,4.08260042042072,26,44
736,8.482822044117418,11,28
737,3.7116414555007693,42,0
738,24.34034111131804,9,38
739,17.92671066157666,22,2
740,2.988394734000945,42,48
741,5.764135986142953,47,12
742,7.034311741296597,33,36
743,28.478728656615036,10,28
744,3.3233320309849192,48,12
745,2.361389042592983,9,46
746,4.649220280131793,26,46
747,11.366004982281668,47,28
748,16.5021214402569,35,28
749,3.9055576343752496,41,39
750,5.26317245918284,48,15
751,27.27398380653761,29,23
752,4.680134838990333,9,13
753,6.822580413494986,35,14
754,30.74656980655206,7,2
755,3.5395951979905553,6,13
756,3.6966119192890368,3,3
757,64.40444347466097,6,33
758,3.781164898701467,20,0
759,20.96393389965322,10,39
760,34.50748464254741,33,35
761,42.49076857959677,47,35
762,13.571506760597265,34,46
763,6.648475292127654,45,23
764,5.071523960007126,19,36
765,21.702752790751653,33,35
766,3.9735150104912,10,19
767,4.043023129829763,35,9
768,3.63561108857209,25,9
769,23.068320337441687,43,15
770,9.746295084995767,45,23
771,4.41443284667616,19,36
772,2.1263956683535246,10,47
773,6.995001899774111,7,44
774,25.22277938696038,33,29
775,6.153888608717849,34,46
776,5.299564593120505,2,39
777,29.803684374333386,48,44
778,15.642095269527083,7,38
779,35.21914690802454,45,9
780,4.422583588059673,19,47
781,3.776140827962302,47,2
782,18.479084087302557,34,23
783,5.4855785293005805,26,9
784,53.75082780574,45,23
785,3.6359141152779304,25,39
786,29.88329996302097,21,38
787,10.94338410472164,29,39
788,4.521599815500103,2,9
789,12.21370924658265,42,22
790,8.059378203038811,0,19
791,8.61456187365288,43,39
792,6.251876469536877,7,12
793,29.657964411219638,33,2
794,11.66833317007783,47,36
795,1.8815286225783192,5,10
796,5.984479050750359,8,0
797,11.892633836942068,10,9
798,5.507077894711339,29,29
799,4.621590917690094,47,39
800,23.98743052906455,34,9
801,6.356687895714376,2,15
802,2.714646740177548,3,44
803,37.575250183526336,34,28
804,6.385441453212689,22,31
805,3.0238171095272377,39,47
806,92.8483088085867,43,9
807,22.62228654746043,33,39
808,10.481137168225047,47,35
809,10.019090905408143,39,35
810,6.556066705788329,43,2
811,2.0249497166039068,3,6
812,4.449098608218698,29,5
813,26.48212078025311,45,28
814,14.357571119653604,18,19
815,2.889713914094507,2,47
816,9.535230286802507,11,39
817,8.585585180162287,2,47
818,5.027138487467833,7,5
819,9.481352765976272,11,39
820,11.044203536791827,33,39
821,17.542302825972307,32,11
822,8.788345161975625,8,19
823,5.14226932029319,42,47
824,6.383177753318927,34,23
825,22.556940585920575,10,9
826,2.2015013804209564,38,5
827,11.272010079303,33,35
828,6.412212207280377,20,40
829,5.394516326288945,2,47
830,7.657220557748728,0,39
831,14.803830829000399,48,29
832,1.426508676227051,0,26
833,18.05859883896046,8,31
834,3.6611375210350885,26,17
835,3.0543364361114818,43,23
836,12.964771412018896,41,12
837,6.319865985871303,24,39
838,4.000572036002913,21,38
839,2.068740557623013,3,35
840,6.862529802636586,36,39
841,9.873975741175016,9,39
842,5.3911893509465285,47,5
843,10.892478170908891,2,39
844,6.704217446249416,29,9
845,3.907573295745497,2,9
846,4.606708029946951,36,36
847,4.088942438335723,32,14
848,1.9777900650744866,22,26
849,15.83682875327849,34,35
850,19.222166291471105,9,40
851,2.8401488300743614,3,8
852,6.805968106341533,5,2
853,3.632891518383577,19,25
854,63.84979805776144,11,39
855,6.664407052067322,34,5
856,24.360083646708237,42,5
857,5.473681399172825,29,9
858,18.563639583762725,35,22
859,1.945836497514939,48,43
860,2.9528140594709194,26,12
861,4.689815726346862,4,3
862,6.767444616233501,20,23
863,2.4622541040391686,3,2
864,11.01326805782251,33,2
865,9.167836900314756,7,6
866,9.778996841479383,2,22
867,3.837246266706634,0,35
868,3.685195521352297,17,49
869,8.053552204196242,48,39
870,44.25928741199934,34,29
871,19.681597179457277,43,44
872,5.350746534566201,20,35
873,3.6458780739799455,10,41
874,4.980170642083348,22,2
875,29.383075663764707,47,35
876,8.958290962643886,34,22
877,4.822880875402813,34,47
878,1.778681164428578,3,19
879,2.7713308324762314,38,39
880,88.37116287149365,34,15
881,3.208969683130823,0,44
882,6.781875080278214,33,9
883,8.652873740266259,48,35
884,2.421738884850563,29,29
885,2.323896305823983,40,32
886,6.510849955211869,2,44
887,7.257369063183335,47,36
888,21.141755384466457,18,23
889,4.3257611883430656,47,36
890,4.743013685478388,34,33
891,6.938126785967175,33,5
892,2.6214741592188546,32,11
893,5.336256554525035,48,12
894,33.814994405208914,5,39
895,7.473199913433884,32,9
896,33.32545039791734,48,15
897,8.608767698811002,0,14
898,3.372413160065356,35,0
899,1.4695542842993863,0,10
900,25.87851856186725,34,35
901,5.701149906636639,11,23
902,19.218031661454752,18,6
903,1.5622357144902947,3,6
904,2.274123928725451,23,9
905,740.2034626023075,35,29
906,9.624846596747846,8,44
907,10.022626870333205,19,39
908,5.7882847999717715,9,2
909,6.605111460837901,0,39
910,5.110072286412658,47,39
911,3.8304341303466134,41,15
912,4.64654970016413,5,14
913,1.824301696539369,49,38
914,9.534877214924943,42,22
915,3.006873720904302,21,6
916,6.132146346253886,29,33
917,37.969893234803024,25,36
918,3.4000899505474056,38,46
919,5.908251825075231,7,5
920,4.11053369131726,35,46
921,3.422272238021204,26,39
922,34.32443323717486,29,44
923,10.270685846574828,34,22
924,8.653022052173258,24,44
925,5.814487146276123,43,22
926,6.135410097580681,25,14
927,7.543456740566778,22,44
928,9.818745627560688,48,44
929,13.371954024360807,33,35
930,13.605199464710756,19,5
931,7.7436090307071055,41,40
932,17.221375596812518,0,2
933,5.043606376740316,27,44
934,16.222505056631498,24,36
935,4.109446020659792,18,19
936,inf,42,19
937,50.87894182667625,11,5
938,3.9380191831335436,5,35
939,5.8638249076194615,45,36
940,165.04375354523165,7,35
941,11.739377487849444,41,14
942,26.49068902830389,19,9
943,8.027196323749324,20,2
944,21.87524537996659,18,0
945,19.536772082941575,0,28
946,8.733069057179607,2,11
947,18.91002554877521,29,9
948,8.304492399899054,39,9
949,9.33810682064819,9,36
950,18.37370230628913,32,47
951,6.281533141894061,22,11
952,8.356518781706175,26,39
953,3.7305245994856255,26,11
954,2.993990815551555,7,5
955,13.31892281741668,5,5
956,3.981308021295187,2,14
957,9.039825752778029,11,39
958,6.875226959655593,42,22
959,3.2994505537266683,38,35
960,2.4556049206876103,49,48
961,8.428066369694225,25,2
962,2.2564479698912523,11,10
963,9.736389949405256,45,29
964,3.793875532995135,45,47
965,8.716510341735829,29,5
966,3.3718821095620863,32,35
967,3.9333250439678085,39,26
968,3.110214211621186,38,35
969,10.804582593445064,34,9
970,10.917420547064365,9,38
971,4.43604124299997,0,22
972,18.898661297352948,33,39
973,8.633808288883923,10,31
974,13.305766746874298,35,35
975,5.485505054432051,32,5
976,40.756265433688355,48,9
977,2.988869459537749,22,23
978,10.866914849676368,34,12
979,4.627230775358044,35,44
980,24.50426829209083,34,9
981,4.166966198198251,10,44
982,6.489057628670446,41,14
983,4.112911343003499,21,13
984,4.224445173975323,33,33
985,10.108161808414398,19,39
986,9.359950835167062,19,36
987,8.707148761145193,35,9
